event_date,event_name,race_number_finishers,athlete_age,athlete_performance,athlete_avg_speed,athlete_gender_F,athlete_gender_M,race_distance_50km,race_distance_50mi,race_season_Fall,race_season_Spring,race_season_Summer,race_season_Winter
02.02.2020,West Seattle Beach Run - Winter Edition ,20,29.0,3:17:55,15.158,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,39.0,4:02:32,12.369,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,21.0,4:07:57,12.099,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,37.0,4:22:02,11.449,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,43.0,4:27:34,11.212,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,35.0,4:42:06,10.635,True,False,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,59.0,4:49:20,10.369,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,50.0,4:49:50,10.351,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,45.0,4:51:00,10.309,True,False,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,41.0,5:02:35,9.915,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,23.0,5:14:30,9.539,True,False,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,55.0,5:26:11,9.197,True,False,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,25.0,5:49:33,8.582,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,45.0,6:00:02,8.333,True,False,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,52.0,6:06:23,8.188,True,False,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,58.0,6:06:38,8.183,True,False,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,46.0,6:24:00,7.813,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,44.0,7:54:33,6.322,False,True,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,61.0,8:03:32,6.204,True,False,True,False,False,False,False,True
02.02.2020,West Seattle Beach Run - Winter Edition ,20,60.0,8:03:38,6.203,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,54.0,4:25:09,11.314,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,44.0,4:35:24,10.893,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,27.0,4:47:32,10.434,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,47.0,4:49:48,10.352,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,35.0,4:53:00,10.239,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,51.0,4:55:26,10.155,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,27.0,5:00:01,9.999,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,42.0,5:01:02,9.966,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,42.0,5:19:00,9.404,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,34.0,5:19:00,9.404,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,43.0,5:19:00,9.404,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,43.0,5:23:00,9.288,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,35.0,5:28:00,9.146,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,31.0,5:31:30,9.05,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,44.0,5:35:12,8.95,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,48.0,5:36:16,8.921,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,37.0,5:38:00,8.876,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,48.0,5:39:05,8.847,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,31.0,5:39:05,8.847,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,51.0,5:40:00,8.824,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,56.0,5:43:10,8.742,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,62.0,5:52:43,8.505,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,56.0,5:55:00,8.451,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,37.0,5:57:00,8.403,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,50.0,6:01:00,8.31,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,41.0,6:01:00,8.31,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,57.0,6:03:00,8.264,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,38.0,6:12:00,8.065,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,37.0,6:15:00,8.0,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,49.0,6:15:00,8.0,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,47.0,6:15:00,8.0,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,50.0,6:16:00,7.979,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,53.0,6:16:01,7.978,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,49.0,6:24:01,7.812,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,62.0,6:25:50,7.775,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,41.0,6:28:47,7.716,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,64.0,6:30:38,7.68,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,38.0,6:31:00,7.673,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,43.0,6:33:12,7.63,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,54.0,6:36:56,7.558,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,46.0,6:37:00,7.557,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,47.0,6:38:00,7.538,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,49.0,6:41:00,7.481,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,41.0,6:44:33,7.416,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,60.0,6:52:00,7.282,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,26.0,6:54:24,7.239,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,44.0,6:54:36,7.236,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,65.0,6:59:25,7.153,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,37.0,6:59:25,7.153,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,29.0,7:00:00,7.143,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,59.0,7:00:24,7.136,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,59.0,7:08:00,7.009,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,60.0,7:12:00,6.944,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,60.0,7:12:00,6.944,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,53.0,7:15:00,6.897,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,38.0,7:32:00,6.637,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,64.0,8:01:00,6.237,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,64.0,8:01:11,6.235,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,30.0,8:07:00,6.16,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,67.0,8:16:01,6.048,True,False,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,67.0,8:45:00,5.714,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,68.0,9:00:00,5.556,False,True,True,False,False,False,False,True
01.02.2020,White Rock Classic 50K ,63,66.0,9:05:00,5.505,True,False,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,48.0,3:58:08,12.598,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,42.0,4:06:26,12.174,True,False,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,41.0,4:06:26,12.174,True,False,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,31.0,4:23:34,11.382,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,44.0,4:45:56,10.492,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,52.0,4:49:36,10.359,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,44.0,5:10:00,9.677,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,38.0,5:43:43,8.728,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,58.0,5:59:45,8.339,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,48.0,6:00:32,8.321,True,False,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,46.0,6:13:59,8.022,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,19.0,6:15:48,7.983,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,75.0,6:20:30,7.884,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,55.0,6:40:41,7.487,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,37.0,6:40:42,7.487,False,True,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,39.0,6:40:42,7.487,True,False,True,False,False,False,False,True
01.02.2020,Bristow Trail Run ,17,45.0,6:40:43,7.487,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,29.0,4:15:55,11.723,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,19.0,4:16:41,11.688,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,33.0,4:24:30,11.342,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,42.0,4:36:02,10.868,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,44.0,4:36:21,10.856,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,48.0,4:39:25,10.737,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,49.0,4:50:01,10.344,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,39.0,4:52:20,10.262,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,52.0,4:59:13,10.026,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,53.0,5:01:21,9.955,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,38.0,5:02:47,9.908,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,32.0,5:03:22,9.889,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,36.0,5:05:31,9.819,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,53.0,5:05:51,9.809,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,36.0,5:06:12,9.798,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,62.0,5:11:49,9.621,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,25.0,5:20:07,9.372,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,54.0,5:24:09,9.255,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,47.0,5:25:27,9.218,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,60.0,5:32:03,9.035,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,36.0,5:40:19,8.815,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,41.0,5:41:02,8.797,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,22.0,5:42:03,8.771,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,41.0,5:42:23,8.762,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,29.0,5:42:50,8.751,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,48.0,5:43:32,8.733,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,39.0,5:43:43,8.728,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,49.0,5:45:08,8.692,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,25.0,5:46:28,8.659,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,42.0,5:48:10,8.617,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,40.0,5:55:35,8.437,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,27.0,5:59:09,8.353,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,33.0,6:05:48,8.201,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,50.0,6:08:32,8.14,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,20.0,6:11:28,8.076,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,26.0,6:15:46,7.984,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,36.0,6:16:22,7.971,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,20.0,6:16:23,7.971,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,44.0,6:20:40,7.881,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,50.0,6:20:48,7.878,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,52.0,6:20:49,7.878,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,52.0,6:21:13,7.87,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,38.0,6:22:55,7.835,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,42.0,6:31:50,7.656,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,32.0,6:39:17,7.513,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,30.0,6:42:37,7.451,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,55.0,6:43:56,7.427,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,52.0,6:43:57,7.427,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,41.0,6:46:20,7.383,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,53.0,6:50:44,7.304,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,57.0,6:51:02,7.299,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,56.0,6:51:02,7.299,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,38.0,6:52:55,7.265,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,40.0,6:55:50,7.214,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,68.0,6:58:20,7.171,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,40.0,6:59:41,7.148,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,33.0,7:01:28,7.118,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,66.0,7:10:19,6.972,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,42.0,7:17:22,6.859,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,43.0,7:19:33,6.825,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,45.0,7:23:17,6.768,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,53.0,7:30:20,6.662,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,44.0,7:41:29,6.501,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,41.0,7:57:59,6.276,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,31.0,7:57:59,6.276,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,31.0,8:01:46,6.227,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,45.0,8:08:43,6.139,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,45.0,8:23:51,5.954,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,53.0,8:23:56,5.953,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,61.0,8:56:21,5.593,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,53.0,8:59:53,5.557,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,41.0,9:01:59,5.535,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,45.0,9:16:12,5.394,True,False,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,52.0,9:27:00,5.291,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,74.0,10:20:05,4.838,False,True,True,False,False,False,False,True
01.02.2020,Fort Ord 50K Trail Run ,76,53.0,10:54:35,4.583,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,51.0,5:03:48,9.875,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,30.0,5:08:09,9.736,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,32.0,5:19:23,9.393,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,53.0,5:28:19,9.138,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,34.0,5:34:14,8.976,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,24.0,5:37:53,8.879,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,27.0,5:37:57,8.877,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,40.0,5:40:22,8.814,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,28.0,5:40:52,8.801,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,37.0,5:46:49,8.65,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,50.0,5:51:55,8.525,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,39.0,5:52:49,8.503,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,33.0,5:55:50,8.431,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,28.0,5:59:05,8.355,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,30.0,5:59:18,8.35,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,32.0,6:00:50,8.314,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,38.0,6:03:21,8.257,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,31.0,6:04:50,8.223,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,47.0,6:05:18,8.212,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,25.0,6:05:30,8.208,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,30.0,6:09:40,8.115,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,26.0,6:10:14,8.103,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,39.0,6:13:22,8.035,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,44.0,6:13:45,8.027,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,42.0,6:14:00,8.021,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,34.0,6:18:39,7.923,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,42.0,6:19:09,7.912,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,31.0,6:19:41,7.901,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,47.0,6:23:16,7.827,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,29.0,6:25:10,7.789,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,30.0,6:29:03,7.711,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,32.0,6:30:58,7.673,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,52.0,6:32:03,7.652,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,29.0,6:32:51,7.637,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,38.0,6:36:03,7.575,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,31.0,6:42:28,7.454,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,41.0,6:43:02,7.444,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,30.0,6:43:26,7.436,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,38.0,6:44:02,7.425,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,46.0,6:45:33,7.397,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,31.0,6:47:26,7.363,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,29.0,6:47:27,7.363,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,34.0,6:50:05,7.316,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,63.0,6:50:40,7.305,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,46.0,6:54:03,7.246,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,44.0,6:54:07,7.244,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,50.0,6:56:36,7.201,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,44.0,6:58:35,7.167,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,36.0,6:59:55,7.144,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,67.0,7:04:26,7.068,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,41.0,7:05:45,7.046,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,51.0,7:06:50,7.029,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,44.0,7:07:29,7.018,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,25.0,7:07:41,7.015,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,27.0,7:08:45,6.997,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,35.0,7:09:11,6.99,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,37.0,7:10:23,6.971,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,45.0,7:11:27,6.953,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,37.0,7:12:26,6.937,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,39.0,7:13:06,6.927,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,36.0,7:13:29,6.921,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,21.0,7:14:31,6.904,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,37.0,7:15:28,6.889,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,28.0,7:16:59,6.865,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,24.0,7:17:01,6.865,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,26.0,7:17:02,6.864,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,22.0,7:23:13,6.769,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,49.0,7:25:20,6.737,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,29.0,7:27:36,6.702,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,60.0,7:28:50,6.684,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,27.0,7:29:29,6.674,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,49.0,7:30:58,6.652,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,51.0,7:32:48,6.625,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,26.0,7:38:45,6.54,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,22.0,7:42:50,6.482,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,50.0,7:42:54,6.481,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,43.0,7:43:37,6.471,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,43.0,7:44:14,6.462,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,31.0,7:44:28,6.459,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,35.0,7:44:31,6.458,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,59.0,7:46:11,6.435,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,51.0,7:46:17,6.434,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,31.0,7:46:55,6.425,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,63.0,7:48:05,6.409,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,48.0,7:49:47,6.386,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,50.0,7:50:06,6.382,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,44.0,7:50:08,6.381,False,True,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,28.0,7:51:28,6.363,True,False,True,False,False,False,False,True
01.02.2020,Orcas Island 50k ,164,31.0,7:52:39,6.347,False,True,True,False,False,False,False,True
